order_id,customer_id,product_id,quantity,price,order_date,weather,temp,humidity
9520,10,37,8,44.14,2022-07-28,Clouds,289.17,84
9450,10,34,7,27.41,2023-03-30,Clouds,289.17,84
9652,10,24,10,72.25,2022-06-29,Clouds,289.17,84
8261,10,36,5,92.04,2023-03-24,Clouds,289.17,84
2032,10,10,1,71.2,2023-04-11,Clouds,289.17,84
3319,10,31,4,80.46,2022-08-11,Clouds,289.17,84
1977,10,12,9,40.19,2022-12-27,Clouds,289.17,84
1394,10,2,9,22.89,2023-03-01,Clouds,289.17,84
2472,10,13,10,42.2,2022-06-11,Clouds,289.17,84
7507,10,27,10,94.11,2022-12-04,Clouds,289.17,84
9458,10,29,9,71.42,2022-10-17,Clouds,289.17,84
8982,10,1,9,92.83,2023-02-05,Clouds,289.17,84
9050,10,11,3,55.17,2022-07-02,Clouds,289.17,84
6576,10,29,3,48.4,2023-03-21,Clouds,289.17,84
7023,10,16,8,91.87,2022-10-05,Clouds,289.17,84
7515,10,19,5,72.73,2023-06-01,Clouds,289.17,84
8170,10,27,2,39.99,2022-11-08,Clouds,289.17,84
2681,10,24,3,48.75,2022-06-08,Clouds,289.17,84
9362,10,24,4,57.38,2022-08-29,Clouds,289.17,84
6504,10,43,6,31.56,2023-01-16,Clouds,289.17,84
6383,10,18,5,42.77,2022-12-23,Clouds,289.17,84
8371,10,31,4,44.49,2023-05-11,Clouds,289.17,84
5438,10,26,9,90.85,2022-11-05,Clouds,289.17,84
2667,10,5,9,57.11,2022-10-23,Clouds,289.17,84
1935,10,15,5,43.04,2022-08-07,Clouds,289.17,84
3015,10,3,5,52.37,2023-04-25,Clouds,289.17,84
9856,10,6,1,22.46,2022-10-30,Clouds,289.17,84
2744,10,24,1,24.73,2022-11-17,Clouds,289.17,84
6110,10,47,6,44.57,2022-08-06,Clouds,289.17,84
8572,10,28,1,10.1,2022-09-23,Clouds,289.17,84
3289,10,49,6,17.8,2022-06-08,Clouds,289.17,84
9798,10,14,10,60.36,2022-07-14,Clouds,289.17,84
9013,10,20,5,33.87,2022-12-19,Clouds,289.17,84
1151,10,37,9,43.6,2022-12-30,Clouds,289.17,84
2254,10,39,9,85.33,2023-02-11,Clouds,289.17,84
9864,10,36,10,88.9,2022-12-26,Clouds,289.17,84
5736,10,15,4,98.86,2022-09-27,Clouds,289.17,84
4590,10,29,4,75.83,2023-03-09,Clouds,289.17,84
3756,10,48,7,69.15,2023-03-08,Clouds,289.17,84
8662,10,49,1,20.55,2022-08-17,Clouds,289.17,84
5706,10,50,7,85.33,2022-07-05,Clouds,289.17,84
3306,10,47,2,21.25,2023-04-16,Clouds,289.17,84
3793,10,11,8,87.67,2023-05-30,Clouds,289.17,84
1515,10,43,8,19.63,2023-04-03,Clouds,289.17,84
2380,10,43,4,32.88,2023-01-27,Clouds,289.17,84
5031,10,21,1,46.9,2023-02-22,Clouds,289.17,84
4172,10,46,1,53.49,2022-07-11,Clouds,289.17,84
7603,10,14,6,61.78,2022-07-04,Clouds,289.17,84
5181,10,11,6,76.89,2022-09-24,Clouds,289.17,84
1901,10,43,10,91.06,2023-04-22,Clouds,289.17,84
2272,10,26,5,65.53,2022-09-11,Clouds,289.17,84
7845,10,42,4,84.74,2023-02-17,Clouds,289.17,84
7896,10,45,10,75.79,2022-11-25,Clouds,289.17,84
1306,10,19,7,81.47,2023-01-03,Clouds,289.17,84
9897,10,3,9,22.76,2023-05-04,Clouds,289.17,84
9922,10,19,6,51.9,2022-07-04,Clouds,289.17,84
5696,10,21,1,51.39,2023-04-12,Clouds,289.17,84
6540,10,44,8,15.61,2022-09-19,Clouds,289.17,84
1842,10,39,2,30.59,2023-01-28,Clouds,289.17,84
1306,10,45,2,51.79,2022-10-22,Clouds,289.17,84
1073,10,37,5,92.83,2023-05-07,Clouds,289.17,84
4190,10,32,7,24.46,2022-11-18,Clouds,289.17,84
8483,10,8,5,96.52,2023-05-26,Clouds,289.17,84
9758,10,21,3,47.73,2023-04-20,Clouds,289.17,84
5654,10,39,1,12.74,2022-07-17,Clouds,289.17,84
7696,10,37,1,51.72,2022-08-01,Clouds,289.17,84
1011,10,23,6,71.55,2022-09-10,Clouds,289.17,84
1786,10,22,7,24.5,2023-04-28,Clouds,289.17,84
3270,10,1,2,47.43,2022-09-17,Clouds,289.17,84
6360,10,11,3,67.08,2022-06-10,Clouds,289.17,84
5977,10,50,7,51.86,2023-03-26,Clouds,289.17,84
2360,10,15,6,18.38,2022-09-09,Clouds,289.17,84
7553,10,50,10,32.08,2022-07-08,Clouds,289.17,84
8959,10,5,8,83.56,2022-08-23,Clouds,289.17,84
5922,10,26,7,56.3,2023-01-04,Clouds,289.17,84
6231,10,15,4,89.32,2022-11-12,Clouds,289.17,84
8590,10,7,5,50.07,2023-03-24,Clouds,289.17,84
6479,10,49,5,26.2,2023-02-04,Clouds,289.17,84
2997,7,49,1,39.54,2022-08-09,Clear,306.92,10
4010,7,40,1,30.73,2023-04-22,Clear,306.92,10
5427,7,17,10,23.25,2022-11-05,Clear,306.92,10
2114,7,11,3,97.24,2022-08-15,Clear,306.92,10
3195,7,4,10,21.62,2022-07-28,Clear,306.92,10
9881,7,41,7,81.27,2023-02-25,Clear,306.92,10
8947,7,7,2,11.97,2022-12-30,Clear,306.92,10
1942,7,20,5,85.26,2022-08-22,Clear,306.92,10
8137,7,21,5,46.17,2023-03-20,Clear,306.92,10
1804,7,40,9,80.34,2022-10-08,Clear,306.92,10
9219,7,45,4,13.08,2022-09-23,Clear,306.92,10
9525,7,31,4,52.6,2022-08-28,Clear,306.92,10
9992,7,42,2,95.94,2022-09-16,Clear,306.92,10
8378,7,24,8,72.65,2022-12-07,Clear,306.92,10
9728,7,45,1,14.47,2022-08-03,Clear,306.92,10
4705,7,23,3,21.73,2023-04-04,Clear,306.92,10
7972,7,30,10,83.7,2022-07-24,Clear,306.92,10
1127,7,12,7,25.34,2023-04-25,Clear,306.92,10
6314,7,34,10,81.36,2022-10-11,Clear,306.92,10
5313,7,11,6,38.73,2023-04-17,Clear,306.92,10
1285,7,27,10,76.87,2022-06-08,Clear,306.92,10
4331,7,49,2,70.39,2023-05-09,Clear,306.92,10
1722,7,16,5,68.76,2022-07-28,Clear,306.92,10
1744,7,50,1,20.19,2023-01-31,Clear,306.92,10
3026,7,26,6,33.45,2022-12-17,Clear,306.92,10
9054,7,22,7,72.44,2022-07-14,Clear,306.92,10
1497,7,22,5,24.7,2023-04-10,Clear,306.92,10
3474,7,45,5,70.26,2023-05-16,Clear,306.92,10
6309,7,38,2,43.18,2023-01-28,Clear,306.92,10
8851,7,41,10,51.06,2022-10-20,Clear,306.92,10
1678,7,39,5,22.56,2023-05-18,Clear,306.92,10
6947,7,20,3,65.0,2022-06-18,Clear,306.92,10
3226,7,50,8,51.46,2022-11-03,Clear,306.92,10
7709,7,43,10,30.62,2023-04-23,Clear,306.92,10
6907,7,30,8,82.51,2023-01-12,Clear,306.92,10
1870,7,48,2,22.96,2023-01-16,Clear,306.92,10
3764,7,3,10,16.06,2023-05-16,Clear,306.92,10
5979,7,47,5,87.53,2022-08-04,Clear,306.92,10
1067,7,20,1,93.58,2023-02-24,Clear,306.92,10
7738,7,42,6,83.22,2023-05-15,Clear,306.92,10
3294,7,9,7,61.37,2022-12-13,Clear,306.92,10
9969,7,29,6,59.17,2022-10-19,Clear,306.92,10
4337,7,19,6,53.86,2022-08-05,Clear,306.92,10
2133,7,2,2,25.02,2023-03-14,Clear,306.92,10
2159,7,38,5,29.48,2022-09-28,Clear,306.92,10
8404,7,25,9,41.94,2022-07-09,Clear,306.92,10
8774,7,6,3,19.09,2022-08-10,Clear,306.92,10
8288,7,49,9,58.43,2023-02-01,Clear,306.92,10
4496,7,2,7,59.37,2022-12-27,Clear,306.92,10
1823,7,27,6,78.62,2022-11-12,Clear,306.92,10
3975,7,1,8,99.77,2022-11-10,Clear,306.92,10
9900,7,19,7,54.29,2023-05-15,Clear,306.92,10
3745,7,48,3,19.08,2022-09-17,Clear,306.92,10
4581,7,16,3,36.09,2023-02-14,Clear,306.92,10
6294,7,48,10,98.58,2022-07-19,Clear,306.92,10
5640,7,7,3,34.44,2023-05-27,Clear,306.92,10
7758,7,36,10,24.77,2023-01-04,Clear,306.92,10
3598,7,4,6,39.0,2022-11-10,Clear,306.92,10
1478,7,5,5,15.19,2022-08-01,Clear,306.92,10
2718,7,23,6,24.51,2022-06-01,Clear,306.92,10
4439,7,46,7,16.6,2022-08-18,Clear,306.92,10
3692,7,34,8,66.51,2022-09-15,Clear,306.92,10
2934,7,1,5,47.03,2022-06-30,Clear,306.92,10
7044,7,22,10,72.81,2022-08-28,Clear,306.92,10
5346,7,15,4,72.22,2023-02-24,Clear,306.92,10
2239,7,12,3,69.08,2023-01-26,Clear,306.92,10
5915,7,15,7,63.44,2022-12-06,Clear,306.92,10
5530,7,3,5,89.23,2023-05-03,Clear,306.92,10
8297,7,27,6,43.01,2023-04-28,Clear,306.92,10
9706,7,11,3,11.78,2022-10-05,Clear,306.92,10
4724,7,20,9,34.17,2023-05-21,Clear,306.92,10
8816,7,9,3,86.81,2022-10-19,Clear,306.92,10
6593,7,38,4,33.23,2023-02-12,Clear,306.92,10
1102,7,11,3,18.41,2022-08-12,Clear,306.92,10
3317,7,44,5,91.11,2022-06-12,Clear,306.92,10
9244,7,26,7,48.62,2023-02-20,Clear,306.92,10
8473,7,44,6,69.53,2022-12-26,Clear,306.92,10
6862,7,33,2,39.98,2022-06-20,Clear,306.92,10
3331,7,39,6,66.23,2022-06-28,Clear,306.92,10
5171,7,32,1,87.2,2023-02-18,Clear,306.92,10
5323,7,30,10,56.88,2023-01-17,Clear,306.92,10
7604,7,26,6,59.42,2023-04-15,Clear,306.92,10
6596,7,10,10,42.08,2022-07-03,Clear,306.92,10
3368,7,27,7,24.62,2023-04-07,Clear,306.92,10
5336,7,30,9,77.52,2022-12-20,Clear,306.92,10
3537,7,5,4,79.72,2022-12-13,Clear,306.92,10
7751,7,43,1,77.93,2022-10-10,Clear,306.92,10
8120,7,46,8,75.33,2023-02-22,Clear,306.92,10
2455,7,10,3,20.23,2023-01-26,Clear,306.92,10
9223,7,28,7,99.15,2023-03-28,Clear,306.92,10
5447,7,47,7,60.37,2022-10-09,Clear,306.92,10
1329,7,47,3,97.95,2023-03-05,Clear,306.92,10
3760,4,30,4,84.08,2023-03-09,Clouds,293.75,73
2741,4,11,7,71.26,2022-10-23,Clouds,293.75,73
9362,4,38,7,18.92,2023-04-01,Clouds,293.75,73
7396,4,36,4,11.7,2023-05-08,Clouds,293.75,73
2278,4,10,4,68.22,2023-05-06,Clouds,293.75,73
2036,4,42,9,32.51,2023-03-23,Clouds,293.75,73
4918,4,20,7,76.76,2022-06-12,Clouds,293.75,73
1849,4,39,10,92.11,2023-03-26,Clouds,293.75,73
8344,4,12,8,75.35,2022-09-30,Clouds,293.75,73
7427,4,1,8,29.36,2022-12-25,Clouds,293.75,73
4811,4,1,1,38.15,2023-01-25,Clouds,293.75,73
9204,4,39,2,82.44,2023-04-21,Clouds,293.75,73
3898,4,7,6,14.74,2022-06-03,Clouds,293.75,73
1495,4,48,9,43.19,2022-09-21,Clouds,293.75,73
5912,4,12,6,26.95,2022-10-21,Clouds,293.75,73
6321,4,36,8,74.19,2022-08-16,Clouds,293.75,73
2657,4,48,9,60.19,2022-08-17,Clouds,293.75,73
3111,4,24,6,84.74,2023-05-28,Clouds,293.75,73
2879,4,15,3,60.53,2023-05-12,Clouds,293.75,73
9363,4,17,9,46.37,2022-08-04,Clouds,293.75,73
9528,4,16,7,25.12,2022-12-12,Clouds,293.75,73
8012,4,26,5,31.83,2022-06-22,Clouds,293.75,73
4273,4,35,10,69.5,2022-12-18,Clouds,293.75,73
5778,4,40,3,22.61,2023-01-01,Clouds,293.75,73
8163,4,46,6,43.49,2022-10-12,Clouds,293.75,73
9415,4,26,5,57.87,2022-08-17,Clouds,293.75,73
7801,4,22,10,83.85,2023-04-09,Clouds,293.75,73
2549,4,12,7,57.59,2023-02-06,Clouds,293.75,73
6282,4,36,8,74.67,2023-03-15,Clouds,293.75,73
1336,4,32,4,50.06,2022-08-13,Clouds,293.75,73
2219,4,45,7,58.15,2022-12-23,Clouds,293.75,73
2281,4,29,7,40.27,2022-11-17,Clouds,293.75,73
9631,4,5,9,76.17,2022-06-13,Clouds,293.75,73
6275,4,39,4,97.74,2023-01-27,Clouds,293.75,73
2993,4,46,8,11.6,2022-12-31,Clouds,293.75,73
3620,4,19,7,63.61,2022-11-23,Clouds,293.75,73
3777,4,13,7,62.31,2022-09-02,Clouds,293.75,73
3940,4,25,1,66.67,2022-08-25,Clouds,293.75,73
7831,4,36,1,91.24,2023-05-10,Clouds,293.75,73
3326,4,47,3,43.85,2023-02-04,Clouds,293.75,73
9470,4,31,1,33.41,2022-12-19,Clouds,293.75,73
8477,4,5,6,15.85,2023-05-12,Clouds,293.75,73
9298,4,25,7,46.75,2022-06-07,Clouds,293.75,73
7151,4,2,7,50.46,2023-04-20,Clouds,293.75,73
9573,4,37,9,53.0,2023-01-09,Clouds,293.75,73
2142,4,38,9,18.17,2022-12-10,Clouds,293.75,73
7238,4,20,2,48.15,2022-10-12,Clouds,293.75,73
2507,4,33,6,95.14,2023-05-24,Clouds,293.75,73
9496,4,40,1,82.44,2023-03-25,Clouds,293.75,73
5071,4,39,6,14.81,2022-12-04,Clouds,293.75,73
1435,4,27,9,97.07,2022-07-09,Clouds,293.75,73
9086,4,9,10,21.06,2023-05-04,Clouds,293.75,73
6765,4,44,3,91.01,2022-12-03,Clouds,293.75,73
5063,4,37,2,87.41,2022-11-28,Clouds,293.75,73
4001,4,37,1,33.98,2023-03-01,Clouds,293.75,73
7862,4,5,8,56.8,2022-08-29,Clouds,293.75,73
8050,4,17,8,50.25,2022-06-03,Clouds,293.75,73
3071,4,13,8,74.99,2022-09-09,Clouds,293.75,73
3455,4,44,4,77.0,2023-05-31,Clouds,293.75,73
1565,4,23,8,47.2,2022-12-18,Clouds,293.75,73
5100,4,41,4,15.11,2023-04-24,Clouds,293.75,73
9121,4,21,7,12.71,2023-03-05,Clouds,293.75,73
3419,4,32,9,22.65,2023-03-20,Clouds,293.75,73
1133,4,2,5,40.75,2022-06-12,Clouds,293.75,73
1472,4,37,2,93.61,2023-01-29,Clouds,293.75,73
9787,4,37,3,53.02,2022-08-14,Clouds,293.75,73
3500,4,22,3,44.07,2023-04-04,Clouds,293.75,73
5919,4,1,4,26.3,2023-04-10,Clouds,293.75,73
2768,4,50,8,44.74,2023-01-05,Clouds,293.75,73
9526,4,28,8,47.4,2022-06-15,Clouds,293.75,73
9721,4,36,7,61.64,2022-08-17,Clouds,293.75,73
9086,4,5,4,12.0,2023-03-20,Clouds,293.75,73
2644,4,21,6,28.87,2022-06-16,Clouds,293.75,73
7083,4,37,6,71.27,2023-04-29,Clouds,293.75,73
1007,4,41,5,63.34,2022-10-08,Clouds,293.75,73
1579,4,25,3,69.12,2022-08-01,Clouds,293.75,73
2321,4,8,3,28.01,2023-03-16,Clouds,293.75,73
8515,4,41,7,47.02,2022-12-05,Clouds,293.75,73
9036,4,35,5,34.23,2022-11-19,Clouds,293.75,73
9321,4,45,1,50.44,2023-04-27,Clouds,293.75,73
6520,4,4,5,62.16,2023-04-15,Clouds,293.75,73
3250,4,23,9,61.12,2022-10-24,Clouds,293.75,73
5201,4,30,8,72.84,2022-07-02,Clouds,293.75,73
5841,4,37,1,85.17,2022-10-27,Clouds,293.75,73
2255,4,23,3,84.96,2023-05-22,Clouds,293.75,73
3357,4,2,2,11.41,2022-11-04,Clouds,293.75,73
2365,4,48,7,10.29,2022-11-07,Clouds,293.75,73
2856,4,41,1,28.98,2022-08-20,Clouds,293.75,73
9890,4,44,2,96.48,2023-05-29,Clouds,293.75,73
5789,4,32,6,23.16,2023-01-29,Clouds,293.75,73
8309,4,48,2,97.02,2023-05-22,Clouds,293.75,73
8138,4,12,7,47.47,2023-05-30,Clouds,293.75,73
5967,4,24,10,88.72,2022-08-25,Clouds,293.75,73
8493,4,40,7,55.77,2022-06-28,Clouds,293.75,73
1120,4,14,1,29.03,2023-02-03,Clouds,293.75,73
6938,4,18,7,62.96,2022-11-27,Clouds,293.75,73
8395,4,16,7,46.09,2022-06-10,Clouds,293.75,73
4018,1,20,4,36.85,2022-06-18,Clouds,285.15,72
7231,1,38,7,95.54,2023-05-31,Clouds,285.15,72
8994,1,41,2,94.41,2022-07-13,Clouds,285.15,72
3361,1,26,8,82.75,2023-05-04,Clouds,285.15,72
3578,1,10,3,73.61,2023-04-24,Clouds,285.15,72
5045,1,25,2,14.48,2022-06-12,Clouds,285.15,72
3553,1,4,7,94.45,2022-10-28,Clouds,285.15,72
7894,1,49,8,89.78,2023-01-14,Clouds,285.15,72
9720,1,32,3,18.8,2022-12-27,Clouds,285.15,72
8884,1,5,7,61.65,2022-09-19,Clouds,285.15,72
4245,1,23,7,66.64,2023-03-16,Clouds,285.15,72
8221,1,2,4,83.49,2023-01-15,Clouds,285.15,72
5220,1,48,7,49.9,2022-11-19,Clouds,285.15,72
3692,1,6,3,21.88,2022-10-16,Clouds,285.15,72
6576,1,12,10,41.01,2023-04-26,Clouds,285.15,72
2669,1,38,4,32.73,2023-03-06,Clouds,285.15,72
1976,1,27,3,86.04,2023-04-14,Clouds,285.15,72
8805,1,45,8,61.76,2022-09-12,Clouds,285.15,72
5481,1,9,1,94.97,2023-02-06,Clouds,285.15,72
5566,1,23,3,83.81,2023-01-21,Clouds,285.15,72
6589,1,4,7,85.52,2022-10-17,Clouds,285.15,72
8507,1,35,4,35.8,2023-03-26,Clouds,285.15,72
9762,1,47,8,17.26,2023-01-12,Clouds,285.15,72
2647,1,14,9,63.16,2023-04-15,Clouds,285.15,72
4241,1,8,5,60.46,2022-09-03,Clouds,285.15,72
2666,1,37,7,98.08,2022-06-28,Clouds,285.15,72
7422,1,50,1,27.68,2023-04-15,Clouds,285.15,72
5940,1,25,10,33.56,2022-08-11,Clouds,285.15,72
2651,1,17,8,91.21,2022-06-04,Clouds,285.15,72
2673,1,43,2,24.17,2023-02-04,Clouds,285.15,72
3567,1,15,8,26.5,2023-03-03,Clouds,285.15,72
8975,1,26,3,13.34,2022-10-11,Clouds,285.15,72
2337,1,16,7,71.87,2022-10-24,Clouds,285.15,72
8597,1,50,7,97.34,2023-02-08,Clouds,285.15,72
5425,1,10,2,67.07,2022-06-01,Clouds,285.15,72
9233,1,8,7,43.5,2023-04-15,Clouds,285.15,72
9726,1,6,6,50.54,2022-10-06,Clouds,285.15,72
4990,1,43,2,14.78,2022-11-29,Clouds,285.15,72
7234,1,17,4,68.7,2022-07-08,Clouds,285.15,72
5441,1,26,5,73.33,2023-05-07,Clouds,285.15,72
7832,1,47,6,47.02,2023-02-16,Clouds,285.15,72
7717,1,2,9,16.51,2022-10-02,Clouds,285.15,72
9518,1,13,6,20.25,2023-03-24,Clouds,285.15,72
6340,1,46,8,95.13,2023-04-26,Clouds,285.15,72
3095,1,35,10,36.81,2023-04-26,Clouds,285.15,72
3390,1,3,9,28.51,2022-08-30,Clouds,285.15,72
4176,1,12,4,20.63,2023-02-18,Clouds,285.15,72
2114,1,47,8,25.77,2022-07-02,Clouds,285.15,72
2173,1,2,9,55.69,2023-04-13,Clouds,285.15,72
1546,1,11,7,10.4,2023-03-25,Clouds,285.15,72
8766,1,21,9,83.49,2022-08-01,Clouds,285.15,72
2390,1,41,3,80.94,2022-09-03,Clouds,285.15,72
5163,1,41,4,30.44,2022-10-10,Clouds,285.15,72
7064,1,22,7,71.04,2022-10-28,Clouds,285.15,72
5337,1,31,3,43.55,2023-03-12,Clouds,285.15,72
3525,1,34,5,35.22,2022-06-21,Clouds,285.15,72
9597,1,33,1,78.88,2022-10-04,Clouds,285.15,72
4440,1,35,1,24.37,2023-03-01,Clouds,285.15,72
7605,1,46,10,49.87,2023-05-12,Clouds,285.15,72
9739,1,5,3,64.84,2023-03-14,Clouds,285.15,72
6713,1,36,7,52.44,2022-06-05,Clouds,285.15,72
9873,1,45,6,76.82,2022-06-23,Clouds,285.15,72
1596,1,8,5,87.77,2022-12-09,Clouds,285.15,72
6219,1,23,10,78.93,2023-02-02,Clouds,285.15,72
8366,1,31,9,32.02,2022-07-01,Clouds,285.15,72
8043,1,44,7,25.36,2022-12-22,Clouds,285.15,72
4998,1,26,3,17.55,2022-08-26,Clouds,285.15,72
7546,1,46,2,98.9,2023-04-15,Clouds,285.15,72
6225,1,33,3,85.52,2022-07-22,Clouds,285.15,72
2816,1,4,7,21.88,2023-03-22,Clouds,285.15,72
5884,1,2,7,26.88,2023-04-12,Clouds,285.15,72
6221,1,49,6,29.66,2023-01-23,Clouds,285.15,72
3352,1,35,9,15.08,2022-11-19,Clouds,285.15,72
3853,1,22,7,87.79,2022-11-16,Clouds,285.15,72
1036,1,37,2,81.19,2023-04-21,Clouds,285.15,72
8176,1,44,6,33.88,2023-01-16,Clouds,285.15,72
5580,1,49,8,82.69,2022-08-05,Clouds,285.15,72
3301,1,20,8,69.76,2023-04-07,Clouds,285.15,72
3916,1,42,6,35.53,2023-02-10,Clouds,285.15,72
8712,2,50,3,76.8,2022-07-22,Clouds,283.28,80
3438,2,37,7,37.78,2022-09-10,Clouds,283.28,80
6495,2,29,5,81.89,2023-02-26,Clouds,283.28,80
2870,2,1,6,53.66,2023-02-06,Clouds,283.28,80
2254,2,37,7,72.7,2022-09-19,Clouds,283.28,80
9071,2,36,9,33.97,2023-04-11,Clouds,283.28,80
8312,2,27,9,36.15,2022-08-24,Clouds,283.28,80
3585,2,20,5,30.16,2023-05-25,Clouds,283.28,80
5720,2,36,6,35.57,2022-09-20,Clouds,283.28,80
9003,2,26,2,68.11,2022-06-28,Clouds,283.28,80
6906,2,37,7,47.08,2023-04-09,Clouds,283.28,80
7968,2,43,4,96.65,2023-04-22,Clouds,283.28,80
9387,2,46,4,39.21,2022-11-17,Clouds,283.28,80
7123,2,12,4,72.37,2022-12-18,Clouds,283.28,80
3695,2,50,3,32.78,2022-11-29,Clouds,283.28,80
3073,2,28,7,33.16,2022-08-21,Clouds,283.28,80
9779,2,12,7,63.21,2023-05-08,Clouds,283.28,80
2867,2,22,4,76.39,2023-02-28,Clouds,283.28,80
9307,2,3,10,81.04,2022-12-01,Clouds,283.28,80
8118,2,36,8,98.15,2022-12-28,Clouds,283.28,80
3405,2,30,5,87.77,2022-09-05,Clouds,283.28,80
5967,2,42,3,73.77,2022-12-18,Clouds,283.28,80
3888,2,8,3,11.49,2022-06-13,Clouds,283.28,80
1010,2,1,6,31.79,2023-01-18,Clouds,283.28,80
2734,2,17,8,77.01,2022-09-12,Clouds,283.28,80
9586,2,26,3,66.24,2022-12-30,Clouds,283.28,80
9726,2,13,7,22.88,2023-04-29,Clouds,283.28,80
9365,2,40,2,72.42,2023-05-12,Clouds,283.28,80
8077,2,20,8,58.43,2022-06-29,Clouds,283.28,80
3847,2,29,5,52.7,2023-01-22,Clouds,283.28,80
6104,2,22,9,41.87,2023-04-23,Clouds,283.28,80
9420,2,1,4,11.07,2022-08-08,Clouds,283.28,80
9256,2,38,9,70.36,2022-10-30,Clouds,283.28,80
8182,2,6,9,60.87,2023-02-03,Clouds,283.28,80
8702,2,27,2,74.89,2023-03-23,Clouds,283.28,80
9864,2,25,5,93.53,2022-07-24,Clouds,283.28,80
7946,2,35,7,51.54,2022-07-03,Clouds,283.28,80
7928,2,29,6,40.15,2023-05-10,Clouds,283.28,80
8502,2,22,10,60.85,2022-07-08,Clouds,283.28,80
2508,2,38,6,29.28,2022-08-29,Clouds,283.28,80
6396,2,8,9,45.01,2022-06-04,Clouds,283.28,80
5348,2,11,2,25.1,2022-12-07,Clouds,283.28,80
8794,2,9,4,38.7,2022-06-05,Clouds,283.28,80
4285,2,24,5,91.56,2022-10-25,Clouds,283.28,80
1124,2,20,1,71.7,2022-09-04,Clouds,283.28,80
6903,2,36,5,45.92,2022-09-28,Clouds,283.28,80
7427,2,29,7,59.08,2023-05-26,Clouds,283.28,80
2204,2,46,7,96.92,2022-09-10,Clouds,283.28,80
1007,2,35,1,59.94,2023-05-02,Clouds,283.28,80
2036,2,23,8,97.38,2023-04-20,Clouds,283.28,80
6602,2,48,10,77.4,2022-12-25,Clouds,283.28,80
3350,2,11,2,11.83,2023-05-23,Clouds,283.28,80
1609,2,1,3,15.54,2022-12-29,Clouds,283.28,80
6999,2,22,10,67.07,2023-03-20,Clouds,283.28,80
1152,2,17,4,69.07,2023-04-24,Clouds,283.28,80
4544,2,44,8,18.89,2022-09-01,Clouds,283.28,80
6693,2,45,1,46.72,2022-10-02,Clouds,283.28,80
9740,2,13,2,15.14,2022-12-21,Clouds,283.28,80
6285,2,15,2,76.95,2023-03-26,Clouds,283.28,80
7120,2,47,6,28.92,2022-11-02,Clouds,283.28,80
8030,2,13,2,64.93,2022-07-21,Clouds,283.28,80
2722,2,41,7,87.72,2022-08-03,Clouds,283.28,80
4503,2,14,9,61.34,2023-02-26,Clouds,283.28,80
7697,2,36,8,51.85,2022-07-08,Clouds,283.28,80
3471,2,11,1,95.94,2022-08-23,Clouds,283.28,80
1827,2,5,1,62.54,2022-09-11,Clouds,283.28,80
4490,2,25,7,75.96,2023-01-01,Clouds,283.28,80
8668,2,40,4,16.26,2023-03-27,Clouds,283.28,80
1199,2,30,6,86.36,2022-08-06,Clouds,283.28,80
6751,2,32,2,46.16,2023-04-08,Clouds,283.28,80
7492,2,30,6,80.75,2022-08-30,Clouds,283.28,80
4444,2,50,10,32.02,2023-05-09,Clouds,283.28,80
9383,2,29,7,49.28,2022-11-25,Clouds,283.28,80
8802,2,43,4,64.32,2022-11-04,Clouds,283.28,80
2781,2,14,7,75.54,2022-07-27,Clouds,283.28,80
9833,2,34,10,11.92,2023-01-06,Clouds,283.28,80
8097,2,11,7,33.33,2022-08-05,Clouds,283.28,80
6153,2,24,10,48.72,2022-06-23,Clouds,283.28,80
1835,2,33,3,73.75,2023-03-08,Clouds,283.28,80
5973,2,25,6,52.79,2023-03-30,Clouds,283.28,80
8368,2,5,2,56.93,2022-08-03,Clouds,283.28,80
5996,2,11,9,99.78,2023-05-05,Clouds,283.28,80
6918,2,19,2,24.89,2022-06-27,Clouds,283.28,80
8072,2,26,9,46.76,2023-05-25,Clouds,283.28,80
1671,2,32,8,82.63,2022-08-25,Clouds,283.28,80
7036,2,2,7,86.05,2023-04-27,Clouds,283.28,80
4450,2,11,5,51.7,2023-02-22,Clouds,283.28,80
2209,2,15,7,26.27,2022-08-19,Clouds,283.28,80
8326,2,26,7,17.03,2022-11-14,Clouds,283.28,80
1068,2,38,4,57.68,2023-05-17,Clouds,283.28,80
1949,2,36,3,20.1,2023-02-22,Clouds,283.28,80
8403,2,50,1,46.98,2022-07-15,Clouds,283.28,80
3608,2,8,8,84.48,2022-07-25,Clouds,283.28,80
7025,2,2,5,14.21,2023-05-12,Clouds,283.28,80
2016,2,29,2,91.16,2023-01-19,Clouds,283.28,80
4256,2,4,7,65.06,2022-07-09,Clouds,283.28,80
6048,2,50,8,37.62,2022-09-16,Clouds,283.28,80
1376,2,42,5,65.77,2023-05-23,Clouds,283.28,80
6812,2,36,3,76.58,2022-06-01,Clouds,283.28,80
3607,2,7,6,22.67,2023-01-31,Clouds,283.28,80
3037,2,35,5,28.87,2022-11-05,Clouds,283.28,80
3908,2,1,5,32.64,2022-09-16,Clouds,283.28,80
7745,2,4,10,34.82,2022-09-14,Clouds,283.28,80
7860,2,13,7,20.56,2022-07-08,Clouds,283.28,80
5093,2,39,6,89.21,2023-04-21,Clouds,283.28,80
6184,2,48,6,25.39,2023-04-20,Clouds,283.28,80
9893,2,47,4,54.99,2022-12-23,Clouds,283.28,80
